Beam_I [mm4],Column_I [mm4],Bracing_A [mm2],Load_Lat [kN],Disp_lat [m]
19.43,6.062,137.0,20.0,0.005929526575783801
19.43,6.062,137.0,30.0,0.00888991318951273
19.43,6.062,137.0,40.0,0.011850299803241654
19.43,6.062,137.0,50.0,0.014810686416970583
19.43,6.062,153.0,10.0,0.0026644511883169805
19.43,6.062,153.0,20.0,0.005320091320859294
19.43,6.062,153.0,30.0,0.00797573145340161
19.43,6.062,153.0,40.0,0.010631371585943928
19.43,6.062,153.0,50.0,0.013287011718486244
19.43,6.062,182.0,10.0,0.0022487930325846344
19.43,6.062,182.0,20.0,0.004488670812645154
19.43,6.062,182.0,30.0,0.0067285485927056745
19.43,6.062,182.0,40.0,0.008968426372766196
19.43,6.062,182.0,50.0,0.011208304152826715
19.43,6.062,178.0,10.0,0.002298069395520075
19.43,6.062,178.0,20.0,0.004587237880481383
19.43,6.062,178.0,30.0,0.006876406365442692
19.43,6.062,178.0,40.0,0.009165574850404
19.43,6.062,178.0,50.0,0.011454743335365307
19.43,6.062,198.0,10.0,0.0020716072963400936
19.43,6.062,198.0,20.0,0.00413424206663011
19.43,6.062,198.0,30.0,0.006196876836920125
19.43,6.062,198.0,40.0,0.00825951160721014
19.43,6.062,198.0,50.0,0.010322146377500157
19.43,6.062,238.0,10.0,0.001732927980207489
19.43,6.062,238.0,20.0,0.0034567408961669035
19.43,6.062,238.0,30.0,0.005180553812126315
19.43,6.062,238.0,40.0,0.006904366728085729
19.43,6.062,238.0,50.0,0.008628179644045147
19.43,6.062,254.0,10.0,0.0016273455807293126
19.43,6.062,254.0,20.0,0.003245519333382385
19.43,6.062,254.0,30.0,0.0048636930860354605
19.43,6.062,254.0,40.0,0.00648186683868853
19.43,6.062,254.0,50.0,0.008100040591341605
19.43,6.062,307.0,10.0,0.0013562819021886708
19.43,6.062,307.0,20.0,0.0027032049327127463
19.43,6.062,307.0,30.0,0.004050127963236821
19.43,6.062,307.0,40.0,0.005397050993760898
19.43,6.062,307.0,50.0,0.006743974024284974
19.43,6.062,373.0,10.0,0.0011265455338886519
19.43,6.062,373.0,20.0,0.0022435012941793998
19.43,6.062,373.0,30.0,0.003360457054470148
19.43,6.062,373.0,40.0,0.004477412814760898
19.43,6.062,373.0,50.0,0.005594368575051645
19.43,6.062,325.0,10.0,0.0012843573017771665
19.43,6.062,325.0,20.0,0.0025592925419124944
19.43,6.062,325.0,30.0,0.003834227782047824
19.43,6.062,325.0,40.0,0.005109163022183151
19.43,6.062,325.0,50.0,0.00638409826231848
19.43,10.33,137.0,10.0,0.002955442609676068
19.43,10.33,137.0,20.0,0.0059021986949081085
19.43,10.33,137.0,30.0,0.008848954780140144
19.43,10.33,137.0,40.0,0.011795710865372183
19.43,10.33,137.0,50.0,0.01474246695060422
19.43,10.33,153.0,10.0,0.00265074612228753
19.43,10.33,153.0,20.0,0.005292755801425708
19.43,10.33,153.0,30.0,0.007934765480563885
19.43,10.33,153.0,40.0,0.010576775159702066
19.43,10.33,153.0,50.0,0.01321878483884024
19.43,10.33,182.0,10.0,0.0022350740515500777
19.43,10.33,182.0,20.0,0.004461321549860563
19.43,10.33,182.0,30.0,0.0066875690481710505
19.43,10.33,182.0,40.0,0.008913816546481537
19.43,10.33,182.0,50.0,0.011140064044792022
19.43,10.33,178.0,10.0,0.002284352329014665
19.43,10.33,178.0,20.0,0.0045598905061005005
19.43,10.33,178.0,30.0,0.006835428683186338
19.43,10.33,178.0,40.0,0.009110966860272173
19.43,10.33,178.0,50.0,0.011386505037358009
19.43,10.33,198.0,10.0,0.0020578806717193566
19.43,10.33,198.0,20.0,0.004106885271875998
19.43,10.33,198.0,30.0,0.006155889872032642
19.43,10.33,198.0,40.0,0.008204894472189282
19.43,10.33,198.0,50.0,0.010253899072345926
19.43,10.33,238.0,10.0,0.0017191823426826983
19.43,10.33,238.0,20.0,0.0034293654125448036
19.43,10.33,238.0,30.0,0.005139548482406908
19.43,10.33,238.0,40.0,0.006849731552269013
19.43,10.33,238.0,50.0,0.008559914622131121
19.43,10.33,254.0,10.0,0.0016135923741861138
19.43,10.33,254.0,20.0,0.0032181364265687898
19.43,10.33,254.0,30.0,0.004822680478951465
19.43,10.33,254.0,40.0,0.0064272245313341395
19.43,10.33,254.0,50.0,0.008031768583716814
19.43,10.33,307.0,10.0,0.001342503759478335
19.43,10.33,307.0,20.0,0.0026757976311791746
19.43,10.33,307.0,30.0,0.004009091502880016
19.43,10.33,307.0,40.0,0.0053423853745808575
19.43,10.33,307.0,50.0,0.006675679246281698
19.43,10.33,373.0,10.0,0.0011127366069534322
19.43,10.33,373.0,20.0,0.0022160639938413698
19.43,10.33,373.0,30.0,0.003319391380729308
19.43,10.33,373.0,40.0,0.004422718767617246
19.43,10.33,373.0,50.0,0.0055260461545051836
19.43,10.33,325.0,10.0,0.0012705707351253462
19.43,10.33,325.0,20.0,0.0025318770191167703
19.43,10.33,325.0,30.0,0.003793183303108195
19.43,10.33,325.0,40.0,0.0050544895870996195
19.43,10.33,325.0,50.0,0.006315795871091044
19.43,16.73,137.0,10.0,0.0029446250921664158
19.43,16.73,137.0,20.0,0.005880616334353775
19.43,16.73,137.0,30.0,0.008816607576541135
19.43,16.73,137.0,40.0,0.011752598818728489
19.43,16.73,137.0,50.0,0.014688590060915852
19.43,16.73,153.0,10.0,0.0026399225119806942
19.43,16.73,153.0,20.0,0.005271167403287991
19.43,16.73,153.0,30.0,0.007902412294595285
19.43,16.73,153.0,40.0,0.010533657185902585
19.43,16.73,153.0,50.0,0.013164902077209877
19.43,16.73,182.0,10.0,0.0022242394534457807
19.43,16.73,182.0,20.0,0.004439722298752096
19.43,16.73,182.0,30.0,0.006655205144058412
19.43,16.73,182.0,40.0,0.008870687989364726
19.43,16.73,182.0,50.0,0.011086170834671043
19.43,16.73,178.0,10.0,0.002273519242490732
19.43,16.73,178.0,20.0,0.004538292745626761
19.43,16.73,178.0,30.0,0.00680306624876279
19.43,16.73,178.0,40.0,0.009067839751898819
19.43,16.73,178.0,50.0,0.011332613255034847
19.43,16.73,198.0,10.0,0.0020470400392764675
19.43,16.73,198.0,20.0,0.004085280076898899
19.43,16.73,198.0,30.0,0.006123520114521327
19.43,16.73,198.0,40.0,0.008161760152143758
19.43,16.73,198.0,50.0,0.010200000189766188
19.43,16.73,238.0,10.0,0.0017083267028936283
19.43,16.73,238.0,20.0,0.0034077454777026346
19.43,16.73,238.0,30.0,0.00510716425251164
19.43,16.73,238.0,40.0,0.0068065830273206455
19.43,16.73,238.0,50.0,0.008506001802129654
19.43,16.73,254.0,10.0,0.0016027307607275657
19.43,16.73,254.0,20.0,0.0031965106395498884
19.43,16.73,254.0,30.0,0.004790290518372211
19.43,16.73,254.0,40.0,0.00638407039719453
19.43,16.73,254.0,50.0,0.007977850276016853
19.43,16.73,307.0,10.0,0.0013316224674739428
19.43,16.73,307.0,20.0,0.0026541526186731213
19.43,16.73,307.0,30.0,0.003976682769872301
19.43,16.73,307.0,40.0,0.005299212921071478
19.43,16.73,307.0,50.0,0.006621743072270658
19.43,16.73,373.0,10.0,0.0011018310232120455
19.43,16.73,373.0,20.0,0.0021943953475429654
19.43,16.73,373.0,30.0,0.0032869596718738854
19.43,16.73,373.0,40.0,0.004379523996204806
19.43,16.73,373.0,50.0,0.005472088320535726
19.43,16.73,325.0,10.0,0.0012596827956908815
19.43,16.73,325.0,20.0,0.0025102255290220784
19.43,16.73,325.0,30.0,0.003760768262353276
19.43,16.73,325.0,40.0,0.005011310995684472
19.43,16.73,325.0,50.0,0.006261853729015672
19.43,25.1,137.0,10.0,0.0029380093651006686
19.43,25.1,137.0,20.0,0.005867416874550987
19.43,25.1,137.0,30.0,0.008796824384001303
19.43,25.1,137.0,40.0,0.011726231893451617
19.43,25.1,137.0,50.0,0.014655639402901936
19.43,25.1,153.0,10.0,0.002633303054569808
19.43,25.1,153.0,20.0,0.0052579642347588005
19.43,25.1,153.0,30.0,0.007882625414947792
19.43,25.1,153.0,40.0,0.01050728659513679
19.43,25.1,153.0,50.0,0.013131947775325779
19.43,25.1,182.0,10.0,0.0022176132750195278
19.43,25.1,182.0,20.0,0.004426512480977193
19.43,25.1,182.0,30.0,0.006635411686934859
19.43,25.1,182.0,40.0,0.008844310892892525
19.43,25.1,182.0,50.0,0.011053210098850191
19.43,25.1,178.0,10.0,0.0022668939882731784
19.43,25.1,178.0,20.0,0.004525083840014884
19.43,25.1,178.0,30.0,0.006783273691756591
19.43,25.1,178.0,40.0,0.0090414635434983
19.43,25.1,178.0,50.0,0.011299653395240009
19.43,25.1,198.0,10.0,0.0020404101723562034
19.43,25.1,198.0,20.0,0.004072066624745376
19.43,25.1,198.0,30.0,0.006103723077134547
19.43,25.1,198.0,40.0,0.008135379529523716
19.43,25.1,198.0,50.0,0.01016703598191289
19.43,25.1,238.0,10.0,0.0017016876681287217
19.43,25.1,238.0,20.0,0.003394523028283747
19.43,25.1,238.0,30.0,0.005087358388438773
19.43,25.1,238.0,40.0,0.006780193748593799
19.43,25.1,238.0,50.0,0.008473029108748824
19.43,25.1,254.0,10.0,0.0015960880782555323
19.43,25.1,254.0,20.0,0.0031832846224927828
19.43,25.1,254.0,30.0,0.0047704811667300335
19.43,25.1,254.0,40.0,0.006357677710967283
19.43,25.1,254.0,50.0,0.007944874255204532
19.43,25.1,307.0,10.0,0.0013249677725042858
19.43,25.1,307.0,20.0,0.002640914893207382
19.43,25.1,307.0,30.0,0.003956862013910478
19.43,25.1,307.0,40.0,0.005272809134613572
19.43,25.1,307.0,50.0,0.006588756255316668
19.43,25.1,373.0,10.0,0.0010951615040390463
19.43,25.1,373.0,20.0,0.002181143244318514
19.43,25.1,373.0,30.0,0.0032671249845979827
19.43,25.1,373.0,40.0,0.0043531067248774495
19.43,25.1,373.0,50.0,0.005439088465156918
19.43,25.1,325.0,10.0,0.001253024043769524
19.43,25.1,325.0,20.0,0.002496983861634965
19.43,25.1,325.0,30.0,0.0037409436795004065
19.43,25.1,325.0,40.0,0.004984903497365849
19.43,25.1,325.0,50.0,0.006228863315231289
19.43,36.92,137.0,10.0,0.0029317068220083542
19.43,36.92,137.0,20.0,0.00585484235983735
19.43,36.92,137.0,30.0,0.008777977897666342
19.43,36.92,137.0,40.0,0.011701113435495337
19.43,36.92,137.0,50.0,0.014624248973324329
19.43,36.92,153.0,10.0,0.0026269969770363793
19.43,36.92,153.0,20.0,0.005245386220598599
19.43,36.92,153.0,30.0,0.00786377546416082
19.43,36.92,153.0,40.0,0.010482164707723037
19.43,36.92,153.0,50.0,0.013100553951285265
19.43,36.92,182.0,10.0,0.002211300824939533
19.43,36.92,182.0,20.0,0.0044139281868803976
19.43,36.92,182.0,30.0,0.006616555548821259
19.43,36.92,182.0,40.0,0.008819182910762122
19.43,36.92,182.0,50.0,0.011021810272702987
19.43,36.92,178.0,10.0,0.0022605824147400606
19.43,36.92,178.0,20.0,0.004512500407722178
19.43,36.92,178.0,30.0,0.006764418400704294
19.43,36.92,178.0,40.0,0.009016336393686413
19.43,36.92,178.0,50.0,0.011268254386668527
19.43,36.92,198.0,10.0,0.0020340942233840796
19.43,36.92,198.0,20.0,0.004059478896269848
19.43,36.92,198.0,30.0,0.006084863569155614
19.43,36.92,198.0,40.0,0.008110248242041384
19.43,36.92,198.0,50.0,0.010135632914927153
19.43,36.92,238.0,10.0,0.0016953630194036936
19.43,36.92,238.0,20.0,0.0033819267947693007
19.43,36.92,238.0,30.0,0.005068490570134907
19.43,36.92,238.0,40.0,0.006755054345500512
19.43,36.92,238.0,50.0,0.00844161812086612
19.43,36.92,254.0,10.0,0.0015897599671515505
19.43,36.92,254.0,20.0,0.0031706850158171786
19.43,36.92,254.0,30.0,0.004751610064482809
19.43,36.92,254.0,40.0,0.006332535113148438
19.43,36.92,254.0,50.0,0.007913460161814066
19.43,36.92,307.0,10.0,0.0013186282566171417
19.43,36.92,307.0,20.0,0.002628304214662216
19.43,36.92,307.0,30.0,0.003937980172707292
19.43,36.92,307.0,40.0,0.005247656130752368
19.43,36.92,307.0,50.0,0.006557332088797443
19.43,36.92,373.0,10.0,0.0010888079096724019
19.43,36.92,373.0,20.0,0.002168518966789676
19.43,36.92,373.0,30.0,0.0032482300239069506
19.43,36.92,373.0,40.0,0.004327941081024226
19.43,36.92,373.0,50.0,0.005407652138141501
19.43,36.92,325.0,10.0,0.0012466806754298512
19.43,36.92,325.0,20.0,0.002484369454989869
19.43,36.92,325.0,30.0,0.0037220582345498863
19.43,36.92,325.0,40.0,0.004959747014109907
19.43,36.92,325.0,50.0,0.0061974357936699235
19.43,54.1,137.0,10.0,0.0029262878785093014
19.43,54.1,137.0,20.0,0.005844030803539468
19.43,54.1,137.0,30.0,0.008761773728569634
19.43,54.1,137.0,40.0,0.011679516653599804
19.43,54.1,137.0,50.0,0.014597259578629966
19.43,54.1,153.0,10.0,0.0026215750262897877
19.43,54.1,153.0,20.0,0.005234571711272954
19.43,54.1,153.0,30.0,0.007847568396256121
19.43,54.1,153.0,40.0,0.01046056508123929
19.43,54.1,153.0,50.0,0.013073561766222458
19.43,54.1,182.0,10.0,0.002205873446690088
19.43,54.1,182.0,20.0,0.004403108371410366
19.43,54.1,182.0,30.0,0.006600343296130644
19.43,54.1,182.0,40.0,0.008797578220850923
19.43,54.1,182.0,50.0,0.010994813145571205
19.43,54.1,178.0,10.0,0.002255155783368599
19.43,54.1,178.0,20.0,0.004501681320773037
19.43,54.1,178.0,30.0,0.006748206858177477
19.43,54.1,178.0,40.0,0.008994732395581916
19.43,54.1,178.0,50.0,0.011241257932986356
19.43,54.1,198.0,10.0,0.0020286638630394975
19.43,54.1,198.0,20.0,0.0040486561768162755
19.43,54.1,198.0,30.0,0.006068648490593053
19.43,54.1,198.0,40.0,0.008088640804369829
19.43,54.1,198.0,50.0,0.010108633118146608
19.43,54.1,238.0,10.0,0.0016899252400081398
19.43,54.1,238.0,20.0,0.003371096880377963
19.43,54.1,238.0,30.0,0.005052268520747786
19.43,54.1,238.0,40.0,0.0067334401611176126
19.43,54.1,238.0,50.0,0.008414611801487436
19.43,54.1,254.0,10.0,0.0015843192337781943
19.43,54.1,254.0,20.0,0.003159852247010748
19.43,54.1,254.0,30.0,0.004735385260243304
19.43,54.1,254.0,40.0,0.006310918273475858
19.43,54.1,254.0,50.0,0.007886451286708413
19.43,54.1,307.0,10.0,0.0013131777891292361
19.43,54.1,307.0,20.0,0.002617462074388608
19.43,54.1,307.0,30.0,0.003921746359647981
19.43,54.1,307.0,40.0,0.005226030644907355
19.43,54.1,307.0,50.0,0.006530314930166728
19.43,54.1,373.0,10.0,0.0010833454191121954
19.43,54.1,373.0,20.0,0.002157665311449855
19.43,54.1,373.0,30.0,0.0032319852037875113
19.43,54.1,373.0,40.0,0.00430630509612517
19.43,54.1,373.0,50.0,0.005380624988462827
19.43,54.1,325.0,10.0,0.0012412269186396175
19.43,54.1,325.0,20.0,0.002473524158438047
19.43,54.1,325.0,30.0,0.003705821398236476
19.43,54.1,325.0,40.0,0.004938118638034906
19.43,54.1,325.0,50.0,0.006170415877833336
19.43,77.63,137.0,10.0,0.0029217865013757573
19.43,77.63,137.0,20.0,0.005835050064183845
19.43,77.63,137.0,30.0,0.008748313626991935
19.43,77.63,137.0,40.0,0.01166157718980002
19.43,77.63,137.0,50.0,0.014574840752608106
19.43,77.63,153.0,10.0,0.0026170712041275325
19.43,77.63,153.0,20.0,0.005225588621498285
19.43,77.63,153.0,30.0,0.007834106038869039
19.43,77.63,153.0,40.0,0.010442623456239794
19.43,77.63,153.0,50.0,0.013051140873610548
19.43,77.63,182.0,10.0,0.0022013652019212673
19.43,77.63,182.0,20.0,0.004394121041130233
19.43,77.63,182.0,30.0,0.0065868768803391976
19.43,77.63,182.0,40.0,0.008779632719548165
19.43,77.63,182.0,50.0,0.010972388558757134
19.43,77.63,178.0,10.0,0.0022506481478081737
19.43,77.63,178.0,20.0,0.004492694573734778
19.43,77.63,178.0,30.0,0.006734740999661381
19.43,77.63,178.0,40.0,0.00897678742558798
19.43,77.63,178.0,50.0,0.011218833851514584
19.43,77.63,198.0,10.0,0.0020241531842465537
19.43,77.63,198.0,20.0,0.004039666519074814
19.43,77.63,198.0,30.0,0.006055179853903073
19.43,77.63,198.0,40.0,0.008070693188731335
19.43,77.63,198.0,50.0,0.010086206523559595
19.43,77.63,238.0,10.0,0.0016854084966846817
19.43,77.63,238.0,20.0,0.003362101442378785
19.43,77.63,238.0,30.0,0.005038794388072889
19.43,77.63,238.0,40.0,0.006715487333766993
19.43,77.63,238.0,50.0,0.008392180279461097
19.43,77.63,254.0,10.0,0.0015798000729625062
19.43,77.63,254.0,20.0,0.003150854511757898
19.43,77.63,254.0,30.0,0.00472190895055329
19.43,77.63,254.0,40.0,0.006292963389348684
19.43,77.63,254.0,50.0,0.007864017828144075
19.43,77.63,307.0,10.0,0.0013086506534168727
19.43,77.63,307.0,20.0,0.0026084567852036502
19.43,77.63,307.0,30.0,0.003908262916990428
19.43,77.63,307.0,40.0,0.0052080690487772046
19.43,77.63,307.0,50.0,0.00650787518056398
19.43,77.63,373.0,10.0,0.0010788084188486193
19.43,77.63,373.0,20.0,0.0021486507215485893
19.43,77.63,373.0,30.0,0.003218493024248559
19.43,77.63,373.0,40.0,0.00428833532694853
19.43,77.63,373.0,50.0,0.005358177629648498
19.43,77.63,325.0,10.0,0.0012366970855696314
19.43,77.63,325.0,20.0,0.0024645163217821148
19.43,77.63,325.0,30.0,0.003692335557994597
19.43,77.63,325.0,40.0,0.004920154794207079
19.43,77.63,325.0,50.0,0.006147974030419564
19.43,104.5,137.0,10.0,0.0029191415162035475
19.43,104.5,137.0,20.0,0.005829773033461111
19.43,104.5,137.0,30.0,0.00874040455071868
19.43,104.5,137.0,40.0,0.011651036067976243
19.43,104.5,137.0,50.0,0.014561667585233813
19.43,104.5,153.0,10.0,0.002614424833733903
19.43,104.5,153.0,20.0,0.0052203103049125055
19.43,104.5,153.0,30.0,0.007826195776091109
19.43,104.5,153.0,40.0,0.010432081247269716
19.43,104.5,153.0,50.0,0.013037966718448321
19.43,104.5,182.0,10.0,0.0021987163211276825
19.43,104.5,182.0,20.0,0.004388840398478957
19.43,104.5,182.0,30.0,0.0065789644758302325
19.43,104.5,182.0,40.0,0.008769088553181505
19.43,104.5,182.0,50.0,0.010959212630532776
19.43,104.5,178.0,10.0,0.0022479996131315157
19.43,104.5,178.0,20.0,0.004487414251366534
19.43,104.5,178.0,30.0,0.0067268288896015545
19.43,104.5,178.0,40.0,0.008966243527836574
19.43,104.5,178.0,50.0,0.011205658166071594
19.43,104.5,198.0,10.0,0.0020215029197226115
19.43,104.5,198.0,20.0,0.004034384597462011
19.43,104.5,198.0,30.0,0.006047266275201409
19.43,104.5,198.0,40.0,0.008060147952940806
19.43,104.5,198.0,50.0,0.010073029630680203
19.43,104.5,238.0,10.0,0.0016827547793718534
19.43,104.5,238.0,20.0,0.003356816339992268
19.43,104.5,238.0,30.0,0.005030877900612684
19.43,104.5,238.0,40.0,0.006704939461233099
19.43,104.5,238.0,50.0,0.008379001021853516
19.43,104.5,254.0,10.0,0.0015771449775101134
19.43,104.5,254.0,20.0,0.003145568143865662
19.43,104.5,254.0,30.0,0.00471399131022121
19.43,104.5,254.0,40.0,0.006282414476576757
19.43,104.5,254.0,50.0,0.00785083764293231
19.43,104.5,307.0,10.0,0.0013059910055756635
19.43,104.5,307.0,20.0,0.0026031662513845894
19.43,104.5,307.0,30.0,0.0039003414971935154
19.43,104.5,307.0,40.0,0.005197516743002438
19.43,104.5,307.0,50.0,0.006494691988811363
19.43,104.5,373.0,10.0,0.0010761431280982524
19.43,104.5,373.0,20.0,0.002143355048462722
19.43,104.5,373.0,30.0,0.0032105669688271927
19.43,104.5,373.0,40.0,0.0042777788891916625
19.43,104.5,373.0,50.0,0.005344990809556134
19.43,104.5,325.0,10.0,0.00123403589598715
19.43,104.5,325.0,20.0,0.0024592243814617817
19.43,104.5,325.0,30.0,0.0036844128669364135
19.43,104.5,325.0,40.0,0.004909601352411046
19.43,104.5,325.0,50.0,0.006134789837885678
19.43,136.7,137.0,10.0,0.0029169693088500676
19.43,136.7,137.0,20.0,0.005825439400326637
19.43,136.7,137.0,30.0,0.008733909491803206
19.43,136.7,137.0,40.0,0.011642379583279775
19.43,136.7,137.0,50.0,0.014550849674756344
19.43,136.7,153.0,10.0,0.002612251543613851
19.43,136.7,153.0,20.0,0.0052159757303600635
19.43,136.7,153.0,30.0,0.007819699917106277
19.43,136.7,153.0,40.0,0.010423424103852488
19.43,136.7,153.0,50.0,0.013027148290598693
19.43,136.7,182.0,10.0,0.0021965410615708875
19.43,136.7,182.0,20.0,0.004384504105336943
19.43,136.7,182.0,30.0,0.006572467149102998
19.43,136.7,182.0,40.0,0.008760430192869054
19.43,136.7,182.0,50.0,0.010948393236635108
19.43,136.7,178.0,10.0,0.0022458246255938046
19.43,136.7,178.0,20.0,0.004483078195878489
19.43,136.7,178.0,30.0,0.006720331766163175
19.43,136.7,178.0,40.0,0.008957585336447854
19.43,136.7,178.0,50.0,0.011194838906732542
19.43,136.7,198.0,10.0,0.0020193265712944363
19.43,136.7,198.0,20.0,0.004030047352560793
19.43,136.7,198.0,30.0,0.0060407681338271475
19.43,136.7,198.0,40.0,0.008051488915093502
19.43,136.7,198.0,50.0,0.010062209696359858
19.43,136.7,238.0,10.0,0.0016805757056082976
19.43,136.7,238.0,20.0,0.0033524767121879268
19.43,136.7,238.0,30.0,0.005024377718767558
19.43,136.7,238.0,40.0,0.006696278725347189
19.43,136.7,238.0,50.0,0.008368179731926818
19.43,136.7,254.0,10.0,0.0015749648131415776
19.43,136.7,254.0,20.0,0.003141227562861097
19.43,136.7,254.0,30.0,0.004707490312580617
19.43,136.7,254.0,40.0,0.006273753062300138
19.43,136.7,254.0,50.0,0.007840015812019655
19.43,136.7,307.0,10.0,0.0013038072292891724
19.43,136.7,307.0,20.0,0.002598822516485456
19.43,136.7,307.0,30.0,0.0038938378036817408
19.43,136.7,307.0,40.0,0.005188853090878024
19.43,136.7,307.0,50.0,0.006483868378074309
19.43,136.7,373.0,10.0,0.001073954858240817
19.43,136.7,373.0,20.0,0.00213900739575638
19.43,136.7,373.0,30.0,0.0032040599332719437
19.43,136.7,373.0,40.0,0.004269112470787506
19.43,136.7,373.0,50.0,0.0053341650083030675
19.43,136.7,325.0,10.0,0.0012318508936235996
19.43,136.7,325.0,20.0,0.002454879577013801
19.43,136.7,325.0,30.0,0.0036779082604040027
19.43,136.7,325.0,40.0,0.004900936943794204
19.43,136.7,325.0,50.0,0.006123965627184406
27.72,3.492,137.0,10.0,0.002986348208860023
27.72,3.492,137.0,20.0,0.005963897852712633
27.72,3.492,137.0,30.0,0.008941447496565244
27.72,3.492,137.0,40.0,0.01191899714041786
27.72,3.492,137.0,50.0,0.014896546784270473
27.72,3.492,153.0,10.0,0.0026816525107884997
27.72,3.492,153.0,20.0,0.005354443319876787
27.72,3.492,153.0,30.0,0.008027234128965072
27.72,3.492,153.0,40.0,0.01070002493805336
27.72,3.492,153.0,50.0,0.013372815747141652
27.72,3.492,182.0,10.0,0.002265982182286751
27.72,3.492,182.0,20.0,0.004522988577686331
27.72,3.492,182.0,30.0,0.006779994973085914
27.72,3.492,182.0,40.0,0.009037001368485491
27.72,3.492,182.0,50.0,0.011294007763885075
27.72,3.492,178.0,10.0,0.002315260195650362
27.72,3.492,178.0,20.0,0.0046215603138625855
27.72,3.492,178.0,30.0,0.006927860432074808
27.72,3.492,178.0,40.0,0.009234160550287031
27.72,3.492,178.0,50.0,0.011540460668499253
27.72,3.492,198.0,10.0,0.0020887899344058853
27.72,3.492,198.0,20.0,0.004168541327421873
